16.0,6,225.0,105.0,3439.,15.5,71,"satellite","plymouth","other","other","plymouth"
14.0,8,318.0,150.0,4096.,13.0,71,"fury","plymouth","other","other","plymouth"
26.0,4,91.00,70.00,1955.,20.5,71,"cricket","plymouth","other","other","plymouth"
15.0,8,318.0,150.0,4135.,13.5,72,"fury","plymouth","other","other","plymouth"
14.0,8,318.0,150.0,4077.,14.0,72,"satellite","plymouth","other","other","plymouth"
14.0,8,318.0,150.0,4237.,14.5,73,"fury","plymouth","other","other","plymouth"
18.0,6,225.0,105.0,3121.,16.5,73,"valiant","plymouth","other","other","plymouth"
23.0,6,198.0,95.00,2904.,16.0,73,"duster","plymouth","other","other","plymouth"
13.0,8,360.0,170.0,4654.,13.0,73,"custom","plymouth","other","other","plymouth"
20.0,6,198.0,95.00,3102.,16.5,74,"duster","plymouth","other","other","plymouth"
18.0,6,225.0,105.0,3613.,16.5,74,"satellite","plymouth","other","other","plymouth"
19.0,6,225.0,95.00,3264.,16.0,75,"valiant","plymouth","other","other","plymouth"
16.0,8,318.0,150.0,4498.,14.5,75,"grand","plymouth","other","other","plymouth"
18.0,6,225.0,95.00,3785.,19.0,75,"fury","plymouth","other","other","plymouth"
22.0,6,225.0,100.0,3233.,15.4,76,"valiant","plymouth","other","other","plymouth"
13.0,8,318.0,150.0,3940.,13.2,76,"volare","plymouth","other","other","plymouth"
25.5,4,122.0,96.00,2300.,15.5,77,"arrow","plymouth","other","other","plymouth"
19.0,6,225.0,100.0,3630.,17.7,77,"volare","plymouth","other","other","plymouth"
20.5,6,225.0,100.0,3430.,17.2,78,"volare","plymouth","other","other","plymouth"
23.2,4,156.0,105.0,2745.,16.7,78,"sapporo","plymouth","other","other","plymouth"
34.2,4,105.0,70.00,2200.,13.2,79,"horizon","plymouth","other","other","plymouth"
34.5,4,105.0,70.00,2150.,14.9,79,"horizon","plymouth","other","other","plymouth"
27.2,4,135.0,84.00,2490.,15.7,81,"reliant","plymouth","other","other","plymouth"
30.0,4,135.0,84.00,2385.,12.9,81,"reliant","plymouth","other","other","plymouth"
39.0,4,86.00,64.00,1875.,16.4,81,"champ","plymouth","other","other","plymouth"
34.7,4,105.0,63.00,2215.,14.9,81,"horizon","plymouth","other","other","plymouth"
38.0,4,105.0,63.00,2125.,14.7,82,"horizon","plymouth","other","other","plymouth"
24.0,4,113.0,95.00,2372.,15.0,70,"corona","toyota","other","other","toyota"
25.0,4,113.0,95.00,2228.,14.0,71,"corona","toyota","other","other","toyota"
31.0,4,71.00,65.00,1773.,19.0,71,"corolla","toyota","other","other","toyota"
24.0,4,113.0,95.00,2278.,15.5,72,"corona","toyota","other","other","toyota"
23.0,4,120.0,97.00,2506.,14.5,72,"corona","toyota","other","other","toyota"
27.0,4,97.00,88.00,2100.,16.5,72,"corolla","toyota","other","other","toyota"
20.0,4,97.00,88.00,2279.,19.0,73,"carina","toyota","other","other","toyota"
20.0,6,156.0,122.0,2807.,13.5,73,"mark","toyota","other","other","toyota"
32.0,4,71.00,65.00,1836.,21.0,74,"corolla","toyota","other","other","toyota"
31.0,4,76.00,52.00,1649.,16.5,74,"corona","toyota","other","other","toyota"
29.0,4,97.00,75.00,2171.,16.0,75,"corolla","toyota","other","other","toyota"
24.0,4,134.0,96.00,2702.,13.5,75,"corona","toyota","other","other","toyota"
28.0,4,97.00,75.00,2155.,16.4,76,"corolla","toyota","other","other","toyota"
19.0,6,156.0,108.0,2930.,15.5,76,"mark","toyota","other","other","toyota"
26.0,4,97.00,75.00,2265.,18.2,77,"corolla","toyota","other","other","toyota"
27.5,4,134.0,95.00,2560.,14.2,78,"corona","toyota","other","other","toyota"
21.1,4,134.0,95.00,2515.,14.8,78,"celica","toyota","other","other","toyota"
38.1,4,89.00,60.00,1968.,18.8,80,"corolla","toyota","other","other","toyota"
29.8,4,134.0,90.00,2711.,15.5,80,"corona","toyota","other","other","toyota"
32.2,4,108.0,75.00,2265.,15.2,80,"corolla","toyota","other","other","toyota"
39.1,4,79.00,58.00,1755.,16.9,81,"starlet","toyota","other","other","toyota"
37.7,4,89.00,62.00,2050.,17.3,81,"tercel","toyota","other","other","toyota"
32.4,4,108.0,75.00,2350.,16.8,81,"corolla","toyota","other","other","toyota"
25.4,6,168.0,116.0,2900.,12.6,81,"cressida","toyota","other","other","toyota"
34.0,4,108.0,70.00,2245,16.9,82,"corolla","toyota","other","other","toyota"
32.0,4,144.0,96.00,2665.,13.9,82,"celica","toyota","other","other","toyota"
36.0,4,120.0,88.00,2160.,14.5,82,"stanza","nissan","other","other","nissan"
28.0,4,116.0,90.00,2123.,14.0,71,"1900","opel","other","other","opel"
24.0,4,116.0,75.00,2158.,15.5,73,"manta","opel","other","other","opel"
26.0,4,97.00,78.00,2300.,14.5,74,"manta","opel","other","other","opel"
25.0,4,116.0,81.00,2220.,16.9,76,"1900","opel","other","other","opel"
18.0,4,121.0,112.0,2933.,14.5,72,"145e","volvo","other","other","volvo"
19.0,4,121.0,112.0,2868.,15.5,73,"144ea","volvo","other","other","volvo"
22.0,4,121.0,98.00,2945.,14.5,75,"244dl","volvo","other","other","volvo"
20.0,4,130.0,102.0,3150.,15.7,76,"245","volvo","other","other","volvo"
17.0,6,163.0,125.0,3140.,13.6,78,"264gl","volvo","other","other","volvo"
30.7,6,145.0,76.00,3160.,19.6,81,"diesel","volvo","other","other","volvo"
